url,registrable,url_length,url_entropy,num_subdomains,is_idn,has_repeated_digits,mixed_script,domain_age_days,is_newly_registered,is_very_new,registrar,country,days_until_expiry,is_self_signed,cert_age_days,has_credential_form,form_count,password_fields,email_fields,has_suspicious_forms,suspicious_form_count,keyword_count,html_size,external_links,iframe_count,js_obfuscated,js_keylogger,js_form_manipulation,js_eval_usage,js_risk_score,redirect_count,had_redirects,a_count,mx_count,ns_count,favicon_md5,favicon_sha256,document_text,doc_has_verdict,doc_verdict,doc_risk_score,doc_form_count,doc_submit_buttons,doc_has_login_keywords,doc_has_verify_keywords,doc_has_password_keywords,doc_has_credential_keywords,doc_length,screenshot_phash,ocr_text,ocr_length,ocr_has_login_keywords,ocr_has_verify_keywords
,www.bankofbaroda.in,0,0.0,0,0,0,0,7546,0,0,Terranet (India) Private Limited,IN,1949,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.bankofbaroda.in
Registrable Domain: www.bankofbaroda.in
Brand/CSE: BULK_IMPORT (seed: www.bankofbaroda.in)

📡 DNS Records:
   A (IPv4): 103.248.62.44

📋 WHOIS Information:
   Registrar: Terranet (India) Private Limited
   Domain Age: 7546 days
   Days Until Expiry: 1949

🌍 Network & Location:
   ASN: 133296
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T07:18:29.942767+00:00
   Processing Stage: rules:benign",,,,,,,,,,,9f1f4350424f1f5a,,0.0,0.0,0.0
,www.idbibank.in,0,0.0,0,0,0,0,7544,0,0,Endurance Digital Domain Technology Private Limited,IN,490,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.idbibank.in
Registrable Domain: www.idbibank.in
Brand/CSE: BULK_IMPORT (seed: www.idbibank.in)

📡 DNS Records:
   A (IPv4): 43.242.127.190, 103.8.125.18
   AAAA (IPv6): 2400:3b00:1:d::370, 2400:3b00:20:4::1:167

📋 WHOIS Information:
   Registrar: Endurance Digital Domain Technology Private Limited
   Domain Age: 7544 days
   Days Until Expiry: 490

🌍 Network & Location:
   ASN: 18229
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T0",,,,,,,,,,,ceda132764ad12f8,,0.0,0.0,0.0
https://www.canarabank.com/,canarabank.com,27,3.8101,1,0,0,0,8592,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,US,904,0,999,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,1,0,0,,,"https://www.canarabank.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.canarabank.com
URL: https://www.canarabank.com/
Registrable Domain: canarabank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 27 chars, Entropy: 3.81
      Subdomains: 1, Hyphens: 0, Special Chars: 0

📊 Metadata:
   First Seen: 2025-10-17T07:21:08.076657+00:00
   Processing Stage: rules:benign",,,,,,,,,,,,,,,
https://www.indianbank.in/,indianbank.in,26,3.6133,1,0,0,0,7548,0,0,Sify Digital Services Limited,IN,121,0,999,0,3,0,0,0,0,2,259545,101,1,1,0,0,0,0,75,1,1,0,2,2fe63c942d89a28c684291347ea3731d,80c63c4567da533777df811d5cd413d74f1b4843d747b691bec770748506e81b,"https://www.indianbank.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.indianbank.in
URL: https://www.indianbank.in/
Registrable Domain: indianbank.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 26 chars, Entropy: 3.61
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 3
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 101

   🚩 Phishing Keywords Detected",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,393.0,9fc9401e62e1b727,,0.0,0.0,0.0
https://www.indianbank.in/,indianbank.in,26,3.6133,1,0,0,0,7548,0,0,Sify Digital Services Limited,IN,121,0,999,0,3,0,0,0,0,2,259545,101,1,1,0,0,0,0,75,1,1,0,2,2fe63c942d89a28c684291347ea3731d,80c63c4567da533777df811d5cd413d74f1b4843d747b691bec770748506e81b,"https://www.indianbank.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.indianbank.in
URL: https://www.indianbank.in/
Registrable Domain: indianbank.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 26 chars, Entropy: 3.61
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 3
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 101

   🚩 Phishing Keywords Detected",1.0,benign,0.0,3.0,,0.0,0.0,0.0,0.0,626.0,9fc9401e62e1b727,,0.0,0.0,0.0
https://www.axisbank.com/,axisbank.com,25,3.9435,1,0,0,0,10136,0,0,"Network Solutions, LLC",IN,3011,0,999,0,0,0,0,0,0,3,438551,145,4,1,0,0,0,0,169,1,1,0,0,3880bf2c745c6ea30e14190052f0e01d,9029d3cc38a4a41accce28541823add49dfc0640a5bb4f3628e03ccccaf6aae3,"https://www.axisbank.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.axisbank.com
URL: https://www.axisbank.com/
Registrable Domain: axisbank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 25 chars, Entropy: 3.94
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 145

   🚩 Phishing Keywords Detected: account, login, secure

   ⚠️ JavaScript Behavior:
      🚨 Obfuscated Code Detected

📊 Metad",,,,,,,,,,,,,,,
,www.kotak.com,0,0.0,0,0,0,0,10941,0,0,"Network Solutions, LLC",,380,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.kotak.com
Registrable Domain: www.kotak.com
Brand/CSE: BULK_IMPORT (seed: www.kotak.com)

📡 DNS Records:
   A (IPv4): 104.18.17.195, 104.18.16.195
   AAAA (IPv6): 2606:4700:8ca3:c8b:480c:0:6b34:284e
   CNAME: www.kotak.com.cdn.cloudflare.net

📋 WHOIS Information:
   Registrar: Network Solutions, LLC
   Domain Age: 10941 days
   Days Until Expiry: 380

🌍 Network & Location:
   ASN: 13335

📊 Metadata:
   First Seen: 2025-10-17T07:18:38.3355",,,,,,,,,,,cb4b4b4b69e98ca4,,0.0,0.0,0.0
https://www.centralbankofindia.co.in/,centralbankofindia.co.in,37,4.1141,2,0,0,0,8267,0,0,Sify Digital Services Limited,IN,133,0,999,0,0,0,0,0,0,0,7525,1,0,0,1,0,0,25,1,1,1,0,0,,,"https://www.centralbankofindia.co.in/ 🚨 VERDICT: BENIGN (Risk Score: 10/100, Confidence: 0.50)
   Risk Indicators: Elevated URL entropy

Domain: www.centralbankofindia.co.in
URL: https://www.centralbankofindia.co.in/
Registrable Domain: centralbankofindia.co.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 37 chars, Entropy: 4.11
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 1

   ⚠️ JavaScript Behavior:
      🚨 KE",1.0,benign,10.0,0.0,,0.0,0.0,0.0,0.0,582.0,b896c7493836c799,,0.0,0.0,0.0
,www.yesbank.in,0,0.0,0,0,0,0,7548,0,0,"CSC Corporate Domains, Inc.",IN,121,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.yesbank.in
Registrable Domain: www.yesbank.in
Brand/CSE: BULK_IMPORT (seed: www.yesbank.in)

📡 DNS Records:
   A (IPv4): 23.64.1.226, 23.64.1.217
   AAAA (IPv6): 2600:140f:2e00::b856:7078, 2600:140f:2e00::b856:7058
   CNAME: www.yesbank.in.edgekey.net

📋 WHOIS Information:
   Registrar: CSC Corporate Domains, Inc.
   Domain Age: 7548 days
   Days Until Expiry: 121

🌍 Network & Location:
   ASN: 20940
   Country: IN, New Delhi

📊 Metadata:",,,,,,,,,,,,,,,
https://www.southindianbank.com/,southindianbank.com,32,4.0306,1,0,0,0,10122,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,,833,0,999,0,0,0,0,0,0,0,4248,1,0,0,0,0,0,0,3,1,2,0,0,,,"https://www.southindianbank.com/ 🚨 VERDICT: BENIGN (Risk Score: 10/100, Confidence: 0.50)
   Risk Indicators: Elevated URL entropy

Domain: www.southindianbank.com
URL: https://www.southindianbank.com/
Registrable Domain: southindianbank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 32 chars, Entropy: 4.03
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 1

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 20",,,,,,,,,,,,,,,
,www.indusind.com,0,0.0,0,0,0,0,10644,0,0,"Network Solutions, LLC",IN,676,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.indusind.com
Registrable Domain: www.indusind.com
Brand/CSE: BULK_IMPORT (seed: www.indusind.com)

📡 DNS Records:
   A (IPv4): 159.60.131.186
   CNAME: ves-io-d3b90704-c2ac-4ad8-85df-f43b040f5c13.ac.vh.ves.io

📋 WHOIS Information:
   Registrar: Network Solutions, LLC
   Domain Age: 10644 days
   Days Until Expiry: 676

🌍 Network & Location:
   ASN: 35280
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T07:18:39.396260+00:00
   Proces",,,,,,,,,,,f9e80dad7a0d8f04,,0.0,0.0,0.0
,www.tmb.in,0,0.0,0,0,0,0,7545,0,0,GoDaddy,US,489,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.tmb.in
Registrable Domain: www.tmb.in
Brand/CSE: BULK_IMPORT (seed: www.tmb.in)

📡 DNS Records:
   A (IPv4): 192.124.249.176

📋 WHOIS Information:
   Registrar: GoDaddy
   Domain Age: 7545 days
   Days Until Expiry: 489

🌍 Network & Location:
   ASN: 30148
   Country: US, Menifee

📊 Metadata:
   First Seen: 2025-10-17T07:18:39.581748+00:00
   Processing Stage: rules:benign",,,,,,,,,,,,,,,
https://www.jkbank.com/,jkbank.com,23,3.8492,1,0,0,0,9122,0,0,"GoDaddy.com, LLC",IN,1834,0,999,0,0,0,0,0,0,0,2689,0,0,0,0,0,0,0,1,1,1,0,0,,,"https://www.jkbank.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.jkbank.com
URL: https://www.jkbank.com/
Registrable Domain: jkbank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 23 chars, Entropy: 3.85
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-17T07:21:03.136920+00:00
   Processing Stage: rules:benign",,,,,,,,,,,,,,,
https://www.federalbank.co.in/,federalbank.co.in,30,4.1647,2,0,0,0,8236,0,0,Netlynx Technologies Pvt. Ltd.,IN,3086,0,999,0,2,0,0,0,0,4,373795,85,3,1,0,0,0,20,266,1,1,0,0,be0ef91ad57c2679a547a8d6bd5596e1,57cd7badc46dee61a4c40914d17822f04c8d25843dfa93df32a33c54c0d90f2b,"https://www.federalbank.co.in/ 🚨 VERDICT: BENIGN (Risk Score: 10/100, Confidence: 0.50)
   Risk Indicators: Elevated URL entropy

Domain: www.federalbank.co.in
URL: https://www.federalbank.co.in/
Registrable Domain: federalbank.co.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 30 chars, Entropy: 4.16
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0
      Submit Buttons",,,,,,,,,,,,,,,
https://www.bandhanbank.com/,bandhanbank.com,28,3.8424,1,0,0,0,4618,0,0,"GoDaddy.com, LLC",IN,494,0,999,0,2,0,0,0,0,4,194311,72,6,1,0,0,0,0,184,1,1,3,2,244ce4e084e6677c940e76eeee0c4011,edb727cfa12df6b7dd10e1dd25a08f0bdbe5c89e67cdb271ea4548403803e013,"https://www.bandhanbank.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.bandhanbank.com
URL: https://www.bandhanbank.com/
Registrable Domain: bandhanbank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 28 chars, Entropy: 3.84
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 72

   🚩 Phishing Keywords D",,,,,,,,,,,,,,,
,www.kvb.co.in,0,0.0,0,0,0,0,8267,0,0,Sify Digital Services Limited,US,1229,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.kvb.co.in
Registrable Domain: www.kvb.co.in
Brand/CSE: BULK_IMPORT (seed: www.kvb.co.in)

📡 DNS Records:
   A (IPv4): 45.223.140.53
   CNAME: bpq8oeg.impervadns.net

📋 WHOIS Information:
   Registrar: Sify Digital Services Limited
   Domain Age: 8267 days
   Days Until Expiry: 1229

🌍 Network & Location:
   ASN: 19551
   Country: US

📊 Metadata:
   First Seen: 2025-10-17T07:18:39.495867+00:00
   Processing Stage: rules:benign",,,,,,,,,,,,,,,
https://www.iob.in/,iob.in,19,3.4316,1,0,0,0,7548,0,0,GoDaddy,IN,121,0,999,0,0,0,0,0,0,0,3396,0,0,0,0,0,0,0,3,1,1,1,2,,,"https://www.iob.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.iob.in
URL: https://www.iob.in/
Registrable Domain: iob.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 19 chars, Entropy: 3.43
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-17T07:21:17.774129+00:00
   Processing Stage: rules:benign",,,,,,,,,,,,,,,
https://www.idfcfirstbank.com/,idfcfirstbank.com,30,4.0981,1,0,0,0,2837,0,0,"OwnRegistrar, Inc.",IN,84,0,999,0,2,0,0,0,0,3,1401840,204,3,1,0,0,1,45,506,1,1,0,0,d81c9e6e6cd4732970701cffc9b24675,b9645afe5078aaa3587a74a9736a4bd6ff10d5bb53a66cbf442ab7ad66351585,"https://www.idfcfirstbank.com/ 🚨 VERDICT: BENIGN (Risk Score: 10/100, Confidence: 0.50)
   Risk Indicators: Elevated URL entropy

Domain: www.idfcfirstbank.com
URL: https://www.idfcfirstbank.com/
Registrable Domain: idfcfirstbank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 30 chars, Entropy: 4.10
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0
      Submit Buttons",,,,,,,,,,,,,,,
https://karnatakabank.com/,karnatakabank.com,26,3.6284,0,0,0,0,8523,0,0,"GoDaddy.com, LLC",US,242,0,999,0,0,0,0,0,0,0,262,1,0,0,0,0,0,0,0,0,1,0,6,,,"https://karnatakabank.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: karnatakabank.com
URL: https://karnatakabank.com/
Registrable Domain: karnatakabank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 26 chars, Entropy: 3.63
      Subdomains: 0, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 1

📊 Metadata:
   First Seen: 2025-10-17T07:22:01.913329+00:00
   Processing Stage: rules:benign",,,,,,,,,,,9c1c1c1c1e1e1f3f,,0.0,0.0,0.0
,www.bsnl.co.in,0,0.0,0,0,0,0,8236,0,0,MPS Infotecnics Limited,IN,164,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.bsnl.co.in
Registrable Domain: www.bsnl.co.in
Brand/CSE: BULK_IMPORT (seed: www.bsnl.co.in)

📡 DNS Records:
   A (IPv4): 218.248.240.69
   AAAA (IPv6): 2001:4490:effc:3:4000::47
   CNAME: bsnl.co.in
   MX (Mail): mailgw.nic.in
   NS (Nameservers): ns12.bsnl.in, ns11.bsnl.in

📋 WHOIS Information:
   Registrar: MPS Infotecnics Limited
   Domain Age: 8236 days
   Days Until Expiry: 164

🌍 Network & Location:
   ASN: 9829
   Country: IN

📊 Me",,,,,,,,,,,afc4e0c06fa53ec2,,0.0,0.0,0.0
https://www.ucobank.com/,ucobank.com,24,3.8554,1,0,0,0,10283,0,0,"GoDaddy.com, LLC",IN,307,0,999,0,0,0,0,0,0,0,3475,0,0,0,0,0,0,0,3,1,1,0,0,,,"https://www.ucobank.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.ucobank.com
URL: https://www.ucobank.com/
Registrable Domain: ucobank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 24 chars, Entropy: 3.86
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-17T07:22:27.241867+00:00
   Processing Stage: rules:benign",,,,,,,,,,,,,,,
https://www.rblbank.com/,rblbank.com,24,3.9387,1,0,0,0,4503,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,IN,2070,0,999,0,1,0,0,0,0,3,478789,101,4,1,0,0,0,0,405,1,2,0,0,3a961cb02886cb8b85a21849d9fd60bf,cac0804e3749a8411efe3a34ac1c4a610caa82f016dd23ae1156337048d65871,"https://www.rblbank.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.rblbank.com
URL: https://www.rblbank.com/
Registrable Domain: rblbank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 24 chars, Entropy: 3.94
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0
      Submit Buttons: Apply

   📄 Page Content:
      External Links: 101

   🚩 Phishi",,,,,,,,,,,,,,,
https://www.cityunionbank.com/,cityunionbank.com,30,4.0062,1,0,0,0,8653,0,0,"Amazon Registrar, Inc.",IN,112,0,999,0,1,0,0,0,0,3,225830,869,4,0,0,1,0,10,103,1,1,0,0,8774b989e385584788f3b8e034e761df,b12c3e711f129fb520d674ac37eab85dfc9146bbeae18cbbedaff3f3d07319b9,"https://www.cityunionbank.com/ 🚨 VERDICT: BENIGN (Risk Score: 10/100, Confidence: 0.50)
   Risk Indicators: Elevated URL entropy

Domain: www.cityunionbank.com
URL: https://www.cityunionbank.com/
Registrable Domain: cityunionbank.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 30 chars, Entropy: 4.01
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
",,,,,,,,,,,,,,,
,www.paytmbank.com,0,0.0,0,0,0,0,3976,0,0,"GoDaddy.com, LLC",IN,2232,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.paytmbank.com
Registrable Domain: www.paytmbank.com
Brand/CSE: BULK_IMPORT (seed: www.paytmbank.com)

📡 DNS Records:
   A (IPv4): 23.10.228.250
   AAAA (IPv6): 2600:140f:2e00:58b::1957, 2600:140f:2e00:585::1957
   CNAME: www.paytmbank.com.edgekey.net

📋 WHOIS Information:
   Registrar: GoDaddy.com, LLC
   Domain Age: 3976 days
   Days Until Expiry: 2232

🌍 Network & Location:
   ASN: 16625
   Country: IN, New Delhi

📊 Metadata:
   First S",,,,,,,,,,,b656425753535746,,0.0,0.0,0.0
https://www.myvi.in/,myvi.in,20,3.5464,1,0,0,0,1998,0,0,"Wild West Domains, LLC",IN,557,0,999,0,0,0,0,0,0,5,381363,29,2,1,0,0,0,0,149,1,1,0,0,6c843eb478596f68fecae90ad6feb8b7,c08a60fe94ec399196494b9c8d52c63c86d4c3a3d1a1af6e2f84b79caf3eb814,"https://www.myvi.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.myvi.in
URL: https://www.myvi.in/
Registrable Domain: myvi.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 20 chars, Entropy: 3.55
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 29

   🚩 Phishing Keywords Detected: account, login, secure, verify, suspended

   ⚠️ JavaScript Behavior:
      🚨 Obfuscated Code Detected

📊 Metadat",,,,,,,,,,,,,,,
https://www.jio.com/,jio.com,20,3.5464,1,0,0,0,9828,0,0,"GoDaddy.com, LLC",IN,397,0,999,0,1,0,0,0,0,1,3241465,7,1,1,0,0,0,0,78,1,1,0,1,ceb19d15572f2fed7e7e008ca227ab6f,edecdd046c84c1e957827fdcc9a30cc260d3f5f03fdbc4cd7b78a5fb2854bb73,"https://www.jio.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.jio.com
URL: https://www.jio.com/
Registrable Domain: jio.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 20 chars, Entropy: 3.55
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 7

   🚩 Phishing Keywords Detected: login

   ⚠️ JavaScript ",,,,,,,,,,,,,,,
,www.railtelindia.com,0,0.0,0,0,0,0,8678,0,0,"ENOM, INC.",IN,87,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.railtelindia.com
Registrable Domain: www.railtelindia.com
Brand/CSE: BULK_IMPORT (seed: www.railtelindia.com)

📡 DNS Records:
   A (IPv4): 112.133.230.193

📋 WHOIS Information:
   Registrar: ENOM, INC.
   Domain Age: 8678 days
   Days Until Expiry: 87

🌍 Network & Location:
   ASN: 24186
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T07:18:43.438869+00:00
   Processing Stage: rules:benign",,,,,,,,,,,bd5054ee7c10393d,,0.0,0.0,0.0
https://mtnl.in/,mtnl.in,16,3.2806,0,0,0,0,8368,0,0,#1 Indian Domains dba Mitsu.in,IN,397,0,999,0,1,0,0,0,0,0,67802,62,0,0,0,0,0,0,38,1,1,1,2,,,"https://mtnl.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: mtnl.in
URL: https://mtnl.in/
Registrable Domain: mtnl.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 16 chars, Entropy: 3.28
      Subdomains: 0, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 62

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-17T07",,,,,,,,,,,cabbbb6c30a199e0,,0.0,0.0,0.0
,www.hindustanpetroleum.com,0,0.0,0,0,0,0,8861,0,0,BigRock Solutions Ltd.,IN,1730,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.hindustanpetroleum.com
Registrable Domain: www.hindustanpetroleum.com
Brand/CSE: BULK_IMPORT (seed: www.hindustanpetroleum.com)

📡 DNS Records:
   A (IPv4): 103.115.194.145

📋 WHOIS Information:
   Registrar: BigRock Solutions Ltd.
   Domain Age: 8861 days
   Days Until Expiry: 1730

🌍 Network & Location:
   ASN: 17439
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T07:19:04.216749+00:00
   Processing Stage: rules:benign",,,,,,,,,,,,,,,
https://dot.gov.in/,dot.gov.in,19,3.5369,1,0,0,0,7616,0,0,National Informatics Centre,IN,53,0,999,0,0,0,0,0,0,0,41230,0,0,1,0,0,0,0,1,1,1,3,4,e9dd2797018cad79186e03e8c5aec8dc,4c4b6a3be1314ab86138bef4314dde022e600960d8689a2c8f8631802d20dab6,"https://dot.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: dot.gov.in
URL: https://dot.gov.in/
Registrable Domain: dot.gov.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 19 chars, Entropy: 3.54
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   ⚠️ JavaScript Behavior:
      🚨 Obfuscated Code Detected

📊 Metadata:
   First Seen: 2025-10-17T07:23:43.900365+00:00
   Processing Stage: rules:benign",,,,,,,,,,,8f0f1a1839737363,,0.0,0.0,0.0
https://www.tatacommunications.com/,tatacommunications.com,35,3.7539,1,0,0,0,7455,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,US,2406,0,999,0,3,0,1,0,0,3,1364985,44,9,1,1,1,0,45,256,1,2,0,0,927589e773f6a1602fcbd3099d0f1cae,54cc0ca9b7a117b7e2d541d5f8f667e1f86bf131741f229c167bbe1a2592811f,"https://www.tatacommunications.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.tatacommunications.com
URL: https://www.tatacommunications.com/
Registrable Domain: tatacommunications.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 35 chars, Entropy: 3.75
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 3
      Password Fields: 0
      Email Fields: 1
      Submit Buttons: Search

   📄 Page Co",,,,,,,,,,,,,,,
